# 19.880000000000003 20.0 0.0
0 0 19.99928 0
1 0 19.99963136 0
2 0 19.99963557632 0
3 0 19.99927562691584 0

0 1 19.99963136 0
1 1 19.99999115264 0
2 1 19.99999552074752 0
3 1 19.99963125377196 0

0 2 19.99963557632 0
1 2 19.99999552074752 0
2 2 19.99999989249794 0
3 2 19.99963557375524 0

0 3 19.99927562691584 0
1 3 19.99963125377196 0
2 3 19.99963557375524 0
3 3 19.999271253770125 0


# 19.760000000000005 19.0 7.287462298748437E-4
0 0 20.05713707264 1
1 0 20.0592480084992 1
2 0 20.05927311198851 1
3 0 20.057848556735994 1

0 1 20.0592480084992 1
1 1 20.0614134220152 1
2 1 20.061439547914922 1
3 1 20.05999382525441 1

0 2 20.05927311198851 1
1 2 20.061439547914922 1
2 2 20.061465700578122 1
3 2 20.06001964901275 1

0 3 20.057848556735994 1
1 3 20.05999382525441 1
2 3 20.06001964901275 1
3 3 19.998577960210707 1


# 19.640000000000008 19.0 1.0614657005781218
0 0 20.11290209022894 1
1 0 20.117762655633026 1
2 0 20.1178282504084 1
3 0 20.114299873601453 1

0 1 20.117762655633026 1
1 1 20.122766430643622 1
2 1 20.12283510009762 1
3 1 20.119239940066265 1

0 2 20.1178282504084 1
1 2 20.12283510009762 1
2 2 20.12290386092902 1
3 2 20.11858748488869 1

0 3 20.114299873601453 1
1 3 20.119239940066265 1
2 3 20.11858748488869 1
3 3 20.05787525328045 1


# 19.52000000000001 19.0 1.1229038609290214
0 0 20.16662391871589 1
1 0 20.175183247293653 1
2 0 20.175307282543162 1
3 0 20.168679644823115 1

0 1 20.175183247293653 1
1 1 20.18402608231012 1
2 1 20.184156741283118 1
3 1 20.177368949035422 1

0 2 20.175307282543162 1
1 2 20.184156741283118 1
2 2 20.18427033703255 1
3 2 20.176120984995546 1

0 3 20.168679644823115 1
1 3 20.177368949035422 1
2 3 20.176120984995546 1
3 3 20.114978647802246 1


# 19.400000000000013 19.0 1.184270337032551
0 0 20.218349855577163 1
1 0 20.231517749552484 1
2 0 20.231716626304255 1
3 0 20.22103620451356 1

0 1 20.231517749552484 1
1 1 20.245169018139286 1
2 1 20.24537951686767 1
3 1 20.234389893652455 1

0 2 20.231716626304255 1
1 2 20.24537951686767 1
2 2 20.245541372899705 1
3 2 20.232622822597985 1

0 3 20.22103620451356 1
1 3 20.234389893652455 1
2 3 20.232622822597985 1
3 3 20.16994236422372 1


# 19.280000000000015 19.0 1.2455413728997051
0 0 20.268125686765643 1
1 0 20.28677414004579 1
2 0 20.2870628063366 1
3 0 20.271416333550942 1

0 1 20.28677414004579 1
1 1 20.306172593034525 1
2 1 20.3064793000491 1
3 1 20.290311739593427 1

0 2 20.2870628063366 1
1 2 20.3064793000491 1
2 2 20.30669383794405 1
3 2 20.288096039350005 1

0 3 20.271416333550942 1
1 3 20.290311739593427 1
2 3 20.288096039350005 1
3 3 20.222818744056067 1


# 19.160000000000018 19.0 1.3066938379440494
0 0 20.315995741403178 1
1 0 20.34096039985316 1
2 0 20.3413524408719 1
3 0 20.319865315708693 1

0 1 20.34096039985316 1
1 1 20.36701486136652 1
2 1 20.367432768204054 1
3 1 20.345143376009656 1

0 2 20.3413524408719 1
1 2 20.367432768204054 1
